_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
23,2969,0,0.989425,53,65,12,0.990311,20,channel.c:1005 channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
24,3007,0,0.990046,54,65,11,0.990911,26,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
25,3019,0,0.990026,54,65,11,0.990895,22,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
26,3049,0,0.990179,54,65,11,0.991031,2,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
27,3066,0,0.990335,54,65,11,0.991172,24,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
28,3106,0,0.989837,54,65,11,0.990704,25,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
29,3114,0,0.989866,54,65,11,0.990723,28,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
30,3147,0,0.989851,54,65,11,0.990712,30,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
31,3177,0,0.989734,54,65,11,0.990584,29,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
32,3193,0,0.989663,54,65,11,0.990524,28,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
33,3226,0,0.989695,54,65,11,0.990553,15,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
34,3261,0,0.989704,54,65,11,0.990559,27,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
35,3269,0,0.989849,54,65,11,0.990691,26,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
36,3284,0,0.989531,53,65,12,0.990370,6,channel.c:1005 channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
37,3319,0,0.989924,53,65,12,0.990725,31,channel.c:1005 channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 channel.c:627 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 irc-info.c:678 ,
38,3366,0,0.990483,56,65,9,0.991220,21,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
39,3397,0,0.990531,56,65,9,0.991266,14,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
40,3417,0,0.990528,56,65,9,0.991261,16,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
41,3443,0,0.990671,56,65,9,0.991396,17,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
42,3487,0,0.991327,56,65,9,0.992040,11,channel.c:1023 channel.c:252 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
43,4797,0,0.994389,57,65,8,0.994851,29,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
44,4877,0,0.994505,57,65,8,0.994963,1,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
45,4922,0,0.994501,57,65,8,0.994958,18,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
46,4954,0,0.994442,57,65,8,0.994923,8,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
47,4965,0,0.994442,57,65,8,0.994923,12,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 conn-func.c:39 irc-info.c:1100 ,
48,6276,0,0.995071,58,65,7,0.995455,24,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
49,6357,0,0.995538,58,65,7,0.995889,19,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
50,6411,0,0.995493,58,65,7,0.995845,3,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
51,6433,0,0.995483,58,65,7,0.995837,30,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
52,6454,0,0.995483,58,65,7,0.995837,20,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
53,7766,0,0.996337,58,65,7,0.996647,0,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
54,7818,0,0.996381,58,65,7,0.996687,5,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
55,7832,0,0.996381,58,65,7,0.996687,25,channel.c:1023 channel.c:327 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
56,9086,0,0.997128,59,65,6,0.997382,2,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
57,9146,0,0.997146,59,65,6,0.997398,22,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
58,9159,0,0.997146,59,65,6,0.997398,13,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
59,10443,0,0.997323,59,65,6,0.997556,10,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
60,10498,0,0.997409,59,65,6,0.997638,7,channel.c:1023 channel.c:347 channel.c:458 client.c:1122 client.c:328 irc-info.c:1100 ,
