_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
48,17668,-19,0.718296,36,151,115,0.715401,29,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4074 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
49,17881,-19,0.717639,37,151,114,0.714689,30,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
50,18078,-19,0.715565,37,151,114,0.712510,10,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
51,18244,-19,0.715588,37,151,114,0.712915,24,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
52,18396,-19,0.719253,37,151,114,0.716191,22,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
53,18527,-19,0.720084,37,151,114,0.717018,27,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
54,18702,-19,0.718055,37,151,114,0.715082,20,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
55,18895,-19,0.717011,37,151,114,0.714272,1,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
56,19052,-19,0.722886,37,151,114,0.720295,18,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
57,19191,-19,0.717799,37,151,114,0.715177,25,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
58,19352,-19,0.721395,37,151,114,0.718787,12,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
59,19509,-19,0.719732,37,151,114,0.717145,11,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
60,19632,-19,0.722510,37,151,114,0.720035,26,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
61,19739,-19,0.720759,37,151,114,0.718300,19,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
